sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,qc
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,"PHOSPHORUS, DISSOLVED (AS P)",D,0.071,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:01:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0187,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:43:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,CHLORIDE (AS CL),T,49.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 17:49:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,CHLORIDE (AS CL),T,68.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 23:31:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,CHLORIDE (AS CL),T,46.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 15:31:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup,pass,3%,090120esf0900infms,pass,67.4,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:22:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200infdup,pass,2%,090120esf0900infms,pass,67.4,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,CHLORIDE (AS CL),T,48.6,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 13:43:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup,pass,4%,090320con1200ambms,pass,69.1,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,CHLORIDE (AS CL),T,47.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 15:58:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup,pass,1%,090320con1200ambms,pass,69.1,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,CHLORIDE (AS CL),T,67.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 22:14:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,CHLORIDE (AS CL),T,50.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-11-2020 19:20:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,Chlorophyll A,T,47.1,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,2.7,08-28-2020 13:00:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,Chlorophyll A,T,35.9,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,1.6,09-01-2020 12:00:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,24%,NA,Test not available for this parameter.,NA,reject
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,Chlorophyll A,T,125,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,4,09-04-2020 12:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup,fail,57%,NA,Test not available for this parameter.,NA,reject
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,Chlorophyll A,T,64.8,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,2.3,09-04-2020 12:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200infdup,pass,16%,NA,Test not available for this parameter.,NA,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,Chlorophyll A,T,58.2,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,4,09-10-2020 11:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup,pass,11%,NA,Test not available for this parameter.,NA,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,Chlorophyll A,T,221,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,5,09-15-2020 10:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup,fail,120%,NA,Test not available for this parameter.,NA,reject
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,Chlorophyll A,T,10.5,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,0.5,09-22-2020 11:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,Chlorophyll A,T,22,ug/l,no_flag,SM10200H,479-61-8,NA,ug/l,1.6,09-22-2020 11:00:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,08-27-2020 18:30:00,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-01-2020 14:00:00,083120clk1200effeb,pass,1,083120clk1200effdup,pass,3%,NA,Test not available for this parameter.,NA,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-02-2020 13:30:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,1; 1,090120esf1200ambdup,pass,2%,NA,Test not available for this parameter.,NA,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-02-2020 13:30:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,1; 1,090120esf1200infdup,pass,2%,NA,Test not available for this parameter.,NA,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup,pass,13%,NA,Test not available for this parameter.,NA,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320esf1200effdup,pass,13%,NA,Test not available for this parameter.,NA,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,COLOR,T,36,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-09-2020 14:30:00,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-01-2020 20:50:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0.0053,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-05-2020 08:20:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-05-2020 08:33:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup,pass,0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-16-2020 15:43:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200infdup,pass,0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0.0181,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 18:55:00,090420clk1200effeb,pass,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-16-2020 16:41:00,090320clk1200ambeb; 090320esf1200effeb,fail; pass,0.0071; 0,090320clk1200ambdup,pass,0%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,reject
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-16-2020 17:10:00,090320clk1200ambeb; 090320esf1200effeb,fail; pass,0.0071; 0,090320esf1200effdup,pass,0%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,reject
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,Nitrate+Nitrite as Nitrogen,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 20:16:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.03,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,08-30-2020 17:18:00,082620con1200ambeb,pass,0.007,082620con1200ambdup,fail,153%,082620con1200ambebms; 082620con1200ambms,pass; pass,0.102; 0.103,reject
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.021,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-02-2020 21:06:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,151%,083120esf1500effms,pass,0.303,reject
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.019,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-13-2020 14:09:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup,pass,0%,083120esf1500effms,pass,0.303,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.014,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:34:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200infdup,pass,13%,083120esf1500effms,pass,0.303,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.018,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:40:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320clk1200ambdup,pass,0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.023,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 16:06:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup,fail,36%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.126; 0.104; 0.112; 0.118,reject
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.076,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:57:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,"Nitrogen, ammonia (As N)",T,0.014,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:39:00,090820con1200ambeb,pass,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,2.86,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-04-2020 14:13:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820clk1200ambms; 082820con1200ambms,pass; pass,5.51; 5.25,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,3.05,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-09-2020 19:54:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200effms,pass,5.89,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,3.04,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-09-2020 20:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.15; 0.13,090120esf1200ambdup,pass,1%,090120clk0900effms; 090120esf0900infms,pass; pass,5.11; 5.58,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,3.15,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-18-2020 12:41:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.15; 0.13,090120esf1200infdup,pass,0%,090120clk0900effms; 090120esf0900infms,pass; pass,5.11; 5.58,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,2.41,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-14-2020 18:14:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup,pass,3%,090320clk1200ambebms,pass,2.27,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,2.21,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-15-2020 14:49:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup,pass,14%,090320clk1200ambebms,pass,2.27,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,2.13,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-18-2020 14:23:00,090420clk1200effeb,pass,0.13,090420clk1200effdup,pass,1%,090120esf1200eff-72ms,pass,4.5,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,"NITROGEN, KJELDAHL, TOTAL",T,2.32,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-22-2020 14:18:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,08-27-2020 22:22:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-01-2020 22:25:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-01-2020 22:28:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-01-2020 22:52:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200infdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-04-2020 20:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-04-2020 20:09:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-04-2020 20:39:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,"NITROGEN, NITRATE (AS N)",T,0,mg/l,undetected,Calculation,14797-55-8,NA,mg/l,0.05,09-09-2020 21:33:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,08-27-2020 22:22:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,083120clk0900effms; 083120clk0900infms,pass; pass,0.257; 0.261,accept
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:25:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120clk1200ambms; 083120con1200ambms; 083120esf1200ambms,pass; pass; pass,0.261; 0.265; 0.255,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:28:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup,pass,0%,090220clkpredocms,pass,0.252,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:52:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200infdup,pass,0%,090220clkpredocms,pass,0.252,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup,pass,0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.252; 0.247; 0.246; 0.245,accept
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:09:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup,pass,0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.252; 0.247; 0.246; 0.245,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:39:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.252; 0.247; 0.246; 0.245,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-09-2020 21:33:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,090320clk1200eff-72ms; 090320clk1200inf-72ms,pass; pass,0.244; 0.251,accept
082620con1200ambdup,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,field_duplicate,pH of Color Analysis,T,9.42,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,1,08-28-2020 13:00:00,082620con1200ambeb,fail,8.19,082620con1200ambdup,pass,2%,NA,Test not available for this parameter.,NA,reject
083120clk1200effdup,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,field_duplicate,pH of Color Analysis,T,6.5,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-01-2020 14:00:00,083120clk1200effeb,no_quanitation_limit,8.23,083120clk1200effdup,pass,1%,NA,Test not available for this parameter.,NA,accept
090120esf1200ambdup,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,field_duplicate,pH of Color Analysis,T,9.15,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-02-2020 13:30:00,090120esf1200ambeb; 090120esf1200infeb,no_quanitation_limit; no_quanitation_limit,8.39; 7.78,090120esf1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090120esf1200infdup,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,field_duplicate,pH of Color Analysis,T,9.01,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-02-2020 13:30:00,090120esf1200ambeb; 090120esf1200infeb,no_quanitation_limit; no_quanitation_limit,8.39; 7.78,090120esf1200infdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090320clk1200ambdup,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,field_duplicate,pH of Color Analysis,T,9.33,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090320clk1200ambeb; 090320esf1200effeb,no_quanitation_limit; no_quanitation_limit,9.25; 9.23,090320clk1200ambdup,fail,21%,NA,Test not available for this parameter.,NA,reject
090320esf1200effdup,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,field_duplicate,pH of Color Analysis,T,9.39,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090320clk1200ambeb; 090320esf1200effeb,no_quanitation_limit; no_quanitation_limit,9.25; 9.23,090320esf1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090420clk1200effdup,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,field_duplicate,pH of Color Analysis,T,6.85,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090420clk1200effeb,no_quanitation_limit,8.08,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090820con1200ambdup,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,field_duplicate,pH of Color Analysis,T,9.37,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-09-2020 14:30:00,090820con1200ambeb,no_quanitation_limit,8.8,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
