sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,holding_time_value,holding_time,qc
365238-mb1,2020-09-10T01:00:00Z,lab,lab,R2008238,Lab,lab_blank,CHLOROPHYLL A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,2020-09-22T15:00:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,302,pass,accept
365238-mb1,2020-09-10T01:00:00Z,lab,lab,R2008265,Lab,lab_blank,CHLOROPHYLL A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,2020-09-22T15:00:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,302,pass,accept
365426-mb2,2020-09-12T12:05:00Z,lab,lab,R2008265,Lab,lab_blank,CHLOROPHYLL A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,2020-09-22T15:00:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,242.916666666667,pass,accept
696154-mb1,2020-09-22T15:00:00Z,lab,lab,R2008232,Lab,lab_blank,CHLOROPHYLL A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,2020-09-22T15:00:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14 days (> 5 day limit).,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,0,pass,accept
696154-mb1,2020-09-22T15:00:00Z,lab,lab,R2008238,Lab,lab_blank,CHLOROPHYLL A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,2020-09-22T15:00:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14 days (> 5 day limit).,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,0,pass,accept
693237-mb3,2020-08-28T16:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-08-28T16:30:00Z,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693240-mb1,2020-08-27T22:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-08-27T22:30:00Z,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693452-mb4,2020-08-28T19:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-08-28T19:30:00Z,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693549-mb2,2020-08-27T22:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-08-27T22:30:00Z,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693873-mb1,2020-09-01T18:00:00Z,lab,lab,R2007971,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-01T18:00:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,1; 1,090120esf1200ambdup; 090120esf1200infdup,pass; pass,2%; 2%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693754-mb1,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-02T17:30:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693757-mb2,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-02T17:30:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693757-mb3,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-02T17:30:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694406-mb1,2020-09-03T18:00:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-03T18:00:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694406-mb4,2020-09-03T18:00:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,0,color unit,undetected,SM2120B,COLOR,NA,color unit,1,2020-09-03T18:00:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694471-mb1,2020-09-04T20:20:00Z,lab,lab,R2008207,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694471-mb1,2020-09-04T20:20:00Z,lab,lab,R2008229,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694472-mb2,2020-09-04T20:20:00Z,lab,lab,R2008207,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694472-mb2,2020-09-04T20:20:00Z,lab,lab,R2008229,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694412-mb1,2020-09-09T18:30:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-09T18:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694412-mb2,2020-09-09T18:30:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-09T18:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694418-mb1,2020-09-08T20:30:00Z,lab,lab,R2008232,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694418-mb1,2020-09-08T20:30:00Z,lab,lab,R2008238,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694418-mb2,2020-09-08T20:30:00Z,lab,lab,R2008232,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
694418-mb2,2020-09-08T20:30:00Z,lab,lab,R2008238,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
695116-mb3,2020-09-11T22:00:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-11T22:00:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
695116-mb4,2020-09-11T22:00:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-11T22:00:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,0,Test not available for this parameter.,accept
693536-mb1,2020-09-02T00:24:00Z,lab,lab,R2007842,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:24:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,0,pass,accept
693537-mb2,2020-09-02T00:57:00Z,lab,lab,R2007842,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:57:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,0,pass,accept
694061-mb1,2020-09-05T11:00:00Z,lab,lab,R2007971,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:00:00Z,090420clk1200effeb,fail,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,0,pass,reject
694062-mb1,2020-09-05T11:50:00Z,lab,lab,R2008016,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:50:00Z,090420clk1200effeb,fail,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,0,pass,reject
694062-mb2,2020-09-05T11:50:00Z,lab,lab,R2007971,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:50:00Z,090420clk1200effeb,fail,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,0,pass,reject
694063-mb2,2020-09-05T12:22:00Z,lab,lab,R2008016,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:22:00Z,090420clk1200effeb,fail,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms; 090420clk1200effms,pass; pass,0.501; 0.522,0,pass,reject
695390-mb3,2020-09-16T17:08:00Z,lab,lab,R2008016,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T17:08:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 8 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
695393-mb4,2020-09-16T19:37:00Z,lab,lab,R2008016,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T19:37:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 8.2 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
695395-mb1,2020-09-16T19:58:00Z,lab,lab,R2008207,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T19:58:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 8.2 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
695397-mb2,2020-09-16T20:47:00Z,lab,lab,R2008207,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T20:47:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 8.2 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
695402-mb1,2020-09-16T22:09:00Z,lab,lab,R2008229,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T22:09:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 8.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
696071-mb2,2020-09-21T22:47:00Z,lab,lab,R2008229,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-21T22:47:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
696082-mb1,2020-09-21T23:20:00Z,lab,lab,R2008232,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-21T23:20:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
696082-mb1,2020-09-21T23:20:00Z,lab,lab,R2008238,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-21T23:20:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
696082-mb1,2020-09-21T23:20:00Z,lab,lab,R2008265,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-21T23:20:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
696084-mb2,2020-09-22T00:09:00Z,lab,lab,R2008265,Lab,lab_blank,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-22T00:09:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.3 days (> 5 day limit).,0,090820con1200ambdup,pass,0%,090820clk1200ambms; 090820con1200ambebms,pass; pass,0.499; 0.506,0,pass,accept
693233-mb1,2020-08-30T19:27:00Z,lab,lab,R2007842,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.004,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-08-30T19:27:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,fail,151%,083120esf1500effms,pass,0.303,0,pass,reject
693234-mb2,2020-08-30T21:09:00Z,lab,lab,R2007842,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-08-30T21:09:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,fail,151%,083120esf1500effms,pass,0.303,0,pass,reject
693775-mb1,2020-09-03T00:11:00Z,lab,lab,R2007971,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-03T00:11:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090220clkpredocms,pass,0.282,0,pass,reject
693776-mb2,2020-09-03T00:50:00Z,lab,lab,R2007971,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-03T00:50:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090220clkpredocms,pass,0.282,0,pass,reject
694850-mb2,2020-09-13T17:50:00Z,lab,lab,R2008016,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.003,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-13T17:50:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 5.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
695728-mb3,2020-09-19T00:31:00Z,lab,lab,R2008016,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.005,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-19T00:31:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 10.4 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696406-mb1,2020-09-24T00:15:00Z,lab,lab,R2008238,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.007,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-24T00:15:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 15.3 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696406-mb1,2020-09-24T00:15:00Z,lab,lab,R2008265,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.007,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-24T00:15:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 15.3 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696406-mb2,2020-09-24T00:15:00Z,lab,lab,R2008232,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0.007,mg/l,estimated,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-24T00:15:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 15.3 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
694811-mb1,2020-09-13T17:17:00Z,lab,lab,R2008016,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-13T17:17:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 5.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
694811-mb3,2020-09-13T17:17:00Z,lab,lab,R2007842,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-13T17:17:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 5.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696131-mb1,2020-09-22T19:27:00Z,lab,lab,R2008207,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-22T19:27:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696132-mb2,2020-09-22T21:02:00Z,lab,lab,R2008207,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-22T21:02:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14.2 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696133-mb1,2020-09-22T22:32:00Z,lab,lab,R2008229,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-22T22:32:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14.3 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696135-mb2,2020-09-23T00:49:00Z,lab,lab,R2008229,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-23T00:49:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 14.4 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696288-mb1,2020-09-23T18:46:00Z,lab,lab,R2008232,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-23T18:46:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 15.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
696288-mb3,2020-09-23T18:46:00Z,lab,lab,R2008207,Lab,lab_blank,"NITROGEN, AMMONIA (AS N)",T,0,mg/l,undetected,E350.1,7664-41-7,0.003,mg/l,0.01,2020-09-23T18:46:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 15.1 days (> 5 day limit).,0.007,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,0,pass,reject
364989-mb1,2020-09-03T20:49:00Z,lab,lab,R2007842,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-04T17:56:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,3%; 14%,090320clk1200ambebms,pass,2.27,21.1166666666667,pass,accept
364990-mb2,2020-09-03T20:49:00Z,lab,lab,R2007842,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-04T18:24:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,3%; 14%,090320clk1200ambebms,pass,2.27,21.5833333333333,pass,accept
365165-mb1,2020-09-08T21:51:00Z,lab,lab,R2007971,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-09T23:16:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,25.4166666666667,pass,accept
365166-mb1,2020-09-08T22:03:00Z,lab,lab,R2008016,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-09T23:43:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,25.6666666666667,pass,accept
365166-mb2,2020-09-08T22:03:00Z,lab,lab,R2007971,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-09T23:43:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,25.6666666666667,pass,accept
365397-mb1,2020-09-11T20:00:00Z,lab,lab,R2008207,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-14T21:54:00Z,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,73.9,pass,accept
365513-mb2,2020-09-14T20:01:00Z,lab,lab,R2008207,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-15T18:31:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 6.2 days (> 5 day limit).,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,22.5,pass,accept
365736-mb2,2020-09-17T16:30:00Z,lab,lab,R2008016,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-18T16:29:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 9 days (> 5 day limit).,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,23.9833333333333,pass,accept
365764-mb1,2020-09-17T19:30:00Z,lab,lab,R2008229,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-18T18:02:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 9.1 days (> 5 day limit).,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,22.5333333333333,pass,accept
366037-mb1,2020-09-21T21:15:00Z,lab,lab,R2008232,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-22T17:56:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.2 days (> 5 day limit).,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,20.6833333333333,pass,accept
366037-mb1,2020-09-21T21:15:00Z,lab,lab,R2008238,Lab,lab_blank,"NITROGEN, KJELDAHL, TOTAL",T,0,mg/l,undetected,E351.2,KN,0.1,mg/l,0.1,2020-09-22T17:56:00Z,090820con1200ambeb,Nearest QC sample collected plus or minus 13.2 days (> 5 day limit).,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,20.6833333333333,pass,accept
